movieId,Main_director,Duration,releaseYear,movieURL 
103372,Paul Feig,117,2013,"https://m.media-amazon.com/images/M/MV5BMjA2MDQ2ODM3MV5BMl5BanBnXkFtZTcwNDUzMTQ3OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
103384,Gore Verbinski,150,2013,"https://m.media-amazon.com/images/M/MV5BZjFiMTc2MTAtZDA0My00OGRmLTk5M2ItNTlmYTUwZmU2YmRiXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UX182_CR0,0,182,268_AL_.jpg"
103449,Brian De Palma,102,2013,"https://m.media-amazon.com/images/M/MV5BMjMwOTg4NjQ0MV5BMl5BanBnXkFtZTcwMTkzMDg2OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
103483,Simon Barrett,96,2013,"https://m.media-amazon.com/images/M/MV5BODg4OTMxNDAxMV5BMl5BanBnXkFtZTcwMjM4ODQ0OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
103502,Jesse Lawrence,92,2012,"https://m.media-amazon.com/images/M/MV5BNDI5MzQzNjQ3NV5BMl5BanBnXkFtZTcwMTIzNjExOA@@._V1_UY268_CR11,0,182,268_AL_.jpg"
103539,James Ponsoldt,95,2013,"https://m.media-amazon.com/images/M/MV5BMjA5MTc0NTkzM15BMl5BanBnXkFtZTcwODEwNjE3OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
103543,Liz W. Garcia,98,2014,"https://m.media-amazon.com/images/M/MV5BMjExOTI5MjY3Ml5BMl5BanBnXkFtZTcwMjU2NDk3OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
103596,Anthony C. Ferrante,86,2013,"https://m.media-amazon.com/images/M/MV5BODcwZWFiNTEtNDgzMC00ZmE2LWExMzYtNzZhZDgzNDc5NDkyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
103602,Jay Chapman,81,2013,"https://m.media-amazon.com/images/M/MV5BMTQ3NzQ0NzE3Nl5BMl5BanBnXkFtZTgwMTkxOTE3NDE@._V1_UY268_CR9,0,182,268_AL_.jpg"
103606,Josh Boone,97,2013,"https://m.media-amazon.com/images/M/MV5BMTU1NzI5MDU3OV5BMl5BanBnXkFtZTcwNTE0NDMzOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
103609,Randall Miller,98,1992,"https://m.media-amazon.com/images/M/MV5BMjc1ZjdlMTQtMDA5MS00NGQzLWIzM2ItOTViNTlkOGVlODAzXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
103624,Ryan Coogler,85,2014,"https://m.media-amazon.com/images/M/MV5BMTQ0OTU1MDkxMF5BMl5BanBnXkFtZTcwNjI5OTA3OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
103655,Robert Schwentke,96,2013,"https://m.media-amazon.com/images/M/MV5BMTM5OTYxNzE5N15BMl5BanBnXkFtZTcwMDU1MTQ4OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
103685,Ben Wheatley,90,2013,"https://m.media-amazon.com/images/M/MV5BMjcyNzQyMjI0NF5BMl5BanBnXkFtZTgwNjU2MDc5MDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
103688,James Wan,112,2013,"https://m.media-amazon.com/images/M/MV5BMTM3NjA1NDMyMV5BMl5BanBnXkFtZTcwMDQzNDMzOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
103755,David Soren,96,2013,"https://m.media-amazon.com/images/M/MV5BMTA4NTgwMjM5MzheQTJeQWpwZ15BbWU3MDg2ODA1ODk@._V1_UX182_CR0,0,182,268_AL_.jpg"
103772,James Mangold,126,2013,"https://m.media-amazon.com/images/M/MV5BNzg1MDQxMTQ2OF5BMl5BanBnXkFtZTcwMTk3MjAzOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
103801,Joe Swanberg,90,2013,"https://m.media-amazon.com/images/M/MV5BMjMwNDU1NzMzM15BMl5BanBnXkFtZTcwNTY3ODk1OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
103810,Dean Parisot,116,2013,"https://m.media-amazon.com/images/M/MV5BMjI2ODQ4ODY3Nl5BMl5BanBnXkFtZTcwNTc2NzE1OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
103819,Brad Copeland,87,2013,"https://m.media-amazon.com/images/M/MV5BMTg4NTE3Njg2OF5BMl5BanBnXkFtZTcwMDU0MjQ2OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
103865,Chadd Harbold,81,2014,"https://m.media-amazon.com/images/M/MV5BMjg4MjgyMTU1MV5BMl5BanBnXkFtZTcwMzUxMjU1OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
103883,Baltasar Kormákur,109,2013,"https://m.media-amazon.com/images/M/MV5BNTQ5MTgzNDg4OF5BMl5BanBnXkFtZTcwMjAyODEzOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
103980,Woody Allen,98,2013,"https://m.media-amazon.com/images/M/MV5BMTc0ODk5MzEyMV5BMl5BanBnXkFtZTcwMzI0MDY1OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
103984,Paolo Sorrentino,141,2013,"https://m.media-amazon.com/images/M/MV5BNjg5NmI3NmUtZDQ2Mi00ZTI0LWE0YzAtOGRhOWJmNDJkOWNkXkEyXkFqcGdeQXVyMzIzNDU1NTY@._V1_UY268_CR2,0,182,268_AL_.jpg"
104017,T. Fikret Uçak,81,2015,"https://m.media-amazon.com/images/M/MV5BZjVhMTM1NDAtOTg4MS00NjU2LTlmMDMtMjZjNmVkM2M2ZTVjXkEyXkFqcGdeQXVyMjExNjgyMTc@._V1_UX182_CR0,0,182,268_AL_.jpg"
104069,Louis C.K.,58,2013,"https://m.media-amazon.com/images/M/MV5BMTk5MjkwNTU5N15BMl5BanBnXkFtZTgwOTkwMTc5NTE@._V1_UY268_CR9,0,182,268_AL_.jpg"
104074,Thor Freudenthal,106,2013,"https://m.media-amazon.com/images/M/MV5BYmE4MThmY2UtNDYxOC00YmFkLTg1NGEtMTQ3YTFmZjdhZmRiXkEyXkFqcGdeQXVyNjA3MDQ1NzY@._V1_UX182_CR0,0,182,268_AL_.jpg"
104076,Raja Gosnell,105,2013,"https://m.media-amazon.com/images/M/MV5BMDljNjA0MDQtZGFhNy00OTllLWIyNGQtN2Y3ZDliZGQ4MmUwXkEyXkFqcGdeQXVyNTk1MTAyODc@._V1_UX182_CR0,0,182,268_AL_.jpg"
104078,Declan Lowney,90,2013,"https://m.media-amazon.com/images/M/MV5BMjEzODAxODYzM15BMl5BanBnXkFtZTgwMzYwOTcwMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
104129,Keanu Reeves,105,2013,"https://m.media-amazon.com/images/M/MV5BMjcyYzQ1MzItYWI0My00NjE4LTk1YWEtNjc2NjIyOTliZjExXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
104141,Jennifer Graves,75,2003,"https://m.media-amazon.com/images/M/MV5BN2IwYTVlZGQtOTRhNy00MDI5LThmMTUtYWI1MGUwMGFkYzI1XkEyXkFqcGdeQXVyNzQzNzQxNzI@._V1_UY268_CR3,0,182,268_AL_.jpg"
104211,Rawson Marshall Thurber,110,2013,"https://m.media-amazon.com/images/M/MV5BMjA5Njc0NDUxNV5BMl5BanBnXkFtZTcwMjYzNzU1OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
104218,Dennis Dugan,101,2013,"https://m.media-amazon.com/images/M/MV5BNTZkZDhjZTEtZjA5MC00MDU2LTk3NDItNzA2YzQ4Y2Q5NjZhXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UX182_CR0,0,182,268_AL_.jpg"
104241,Jeff Wadlow,103,2013,"https://m.media-amazon.com/images/M/MV5BMTQ4OTQxNzc0N15BMl5BanBnXkFtZTcwOTQxOTU5OQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
104243,David Twohy,119,2013,"https://m.media-amazon.com/images/M/MV5BMTk5NzYwMzQ4MV5BMl5BanBnXkFtZTcwMjE5MTI1OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
104245,Klay Hall,91,2013,"https://m.media-amazon.com/images/M/MV5BMjAwODc5NzYzOF5BMl5BanBnXkFtZTcwNTk4MjEzOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
104272,Gabriela Cowperthwaite,83,2013,"https://m.media-amazon.com/images/M/MV5BNTkyNTkwMzkxMl5BMl5BanBnXkFtZTcwMzAwOTE2OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
104283,Hayao Miyazaki,126,2014,"https://m.media-amazon.com/images/M/MV5BMTU4NDg0MzkzNV5BMl5BanBnXkFtZTgwODA3Mzc1MDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
104303,Joshua Michael Stern,128,2013,"https://m.media-amazon.com/images/M/MV5BMTM5NTQ3MTYxN15BMl5BanBnXkFtZTcwODE2Nzk3OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
104337,Lee Daniels,132,2013,"https://m.media-amazon.com/images/M/MV5BMjM2NDY3MjkyMF5BMl5BanBnXkFtZTcwMDM5Nzg5OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
104339,Lake Bell,93,2013,"https://m.media-amazon.com/images/M/MV5BMTU0NzE0Mzg3M15BMl5BanBnXkFtZTcwNzY2MDY3OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
104374,Richard Curtis,123,2013,"https://m.media-amazon.com/images/M/MV5BMTA1ODUzMDA3NzFeQTJeQWpwZ15BbWU3MDgxMTYxNTk@._V1_UX182_CR0,0,182,268_AL_.jpg"
104419,Sam Liu,75,2010,"https://m.media-amazon.com/images/M/MV5BMzg0ODZjNjUtNmVhZi00NTYxLWExNWMtMWI3MDFiMjhiNjc2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
104457,Adam Wingard,95,2013,"https://m.media-amazon.com/images/M/MV5BMTQwODAxMTE1NF5BMl5BanBnXkFtZTcwNTQ0MjY3OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
104644,Jordan Brady,49,2012,"https://m.media-amazon.com/images/M/MV5BMjM0MjEyMjM0OF5BMl5BanBnXkFtZTcwMDQ3NzQxOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
104760,Courtney Solomon,90,2013,"https://m.media-amazon.com/images/M/MV5BMTM5NTkzNzk0NF5BMl5BanBnXkFtZTcwMTQwNjE5OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
104780,Roman Kachanov,48,1981,"https://m.media-amazon.com/images/M/MV5BOTI1YmMwYjQtZjBlZi00OGExLTg4YTYtZjdiYzFmNGU1NjZmXkEyXkFqcGdeQXVyMTEyMTQyNzA1._V1_UY268_CR1,0,182,268_AL_.jpg"
104837,Gordon Hessler,98,1987,"https://m.media-amazon.com/images/M/MV5BYjBmOTI0NjAtZTVjZS00ODU1LWI1ZWEtZmQwYjc0OWM5YjBhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
104841,Alfonso Cuarón,91,2013,"https://m.media-amazon.com/images/M/MV5BNjE5MzYwMzYxMF5BMl5BanBnXkFtZTcwOTk4MTk0OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
104863,Michael Dowse,98,2014,"https://m.media-amazon.com/images/M/MV5BMTcyODc4Njg4OF5BMl5BanBnXkFtZTgwNDIwNDA4MTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
104875,John Mitchell,86,2013,"https://m.media-amazon.com/images/M/MV5BNzA3MDI3MzAxMl5BMl5BanBnXkFtZTcwNDY2Mjc0OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
104879,Denis Villeneuve,153,2013,"https://m.media-amazon.com/images/M/MV5BMTg0NTIzMjQ1NV5BMl5BanBnXkFtZTcwNDc3MzM5OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
104906,Jerusha Hess,97,2013,"https://m.media-amazon.com/images/M/MV5BMjE2MTUzMjgyNF5BMl5BanBnXkFtZTcwNjY4NDM4OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
104908,James Wan,106,2013,"https://m.media-amazon.com/images/M/MV5BMTg0OTA5ODIxNF5BMl5BanBnXkFtZTcwNTUzNDg4OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
104913,Ron Howard,123,2013,"https://m.media-amazon.com/images/M/MV5BOWEwODJmZDItYTNmZC00OGM4LThlNDktOTQzZjIzMGQxODA4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg"
104925,Luc Besson,111,2013,"https://m.media-amazon.com/images/M/MV5BMjE2MzI0MzkyNV5BMl5BanBnXkFtZTcwMjQ2MDM2OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
104944,Destin Daniel Cretton,96,2013,"https://m.media-amazon.com/images/M/MV5BMTEwNjE2OTM4NDZeQTJeQWpwZ15BbWU3MDE2MTE4OTk@._V1_UX182_CR0,0,182,268_AL_.jpg"
105020,Lewis Teague,100,1989,"https://m.media-amazon.com/images/M/MV5BMmE3ZDlkMWQtODE2MC00NDJjLTgwYmEtMTFjZThlMDIxZDNhXkEyXkFqcGdeQXVyMjAxMjEzNzU@._V1_UY268_CR6,0,182,268_AL_.jpg"
105037,Maggie Carey,104,2013,"https://m.media-amazon.com/images/M/MV5BODg4ODYxMTk2NV5BMl5BanBnXkFtZTcwNzYxMTI5OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
105121,Ruba Nadda,93,2014,"https://m.media-amazon.com/images/M/MV5BMTczMjIzOTA1NF5BMl5BanBnXkFtZTcwMDEwMDcwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
105197,Alexander Payne,115,2013,"https://m.media-amazon.com/images/M/MV5BOGQzODdlMDktNzU4ZC00N2M3LWFkYTAtYTM1NTE0ZWI5YTg4XkEyXkFqcGdeQXVyMTA1NTM1NDI2._V1_UX182_CR0,0,182,268_AL_.jpg"
105211,Nicole Holofcener,93,2013,"https://m.media-amazon.com/images/M/MV5BMjI2MjIwMDk2Ml5BMl5BanBnXkFtZTcwNTQ1MzQ5OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
105213,Joseph Gordon-Levitt,90,2013,"https://m.media-amazon.com/images/M/MV5BN2ZhY2IzMWQtMGU4MC00ODg2LThkNWMtNWMzYmM2OTc5ZDMyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
105246,Michel Gondry,131,2014,"https://m.media-amazon.com/images/M/MV5BZGU2MDhiNjYtODJmNy00YzllLWJlZGItZTdiNmRiY2Q3MjBjXkEyXkFqcGdeQXVyNDgzNjg5Nw@@._V1_UY268_CR7,0,182,268_AL_.jpg"
105250,Adam Curtis,235,2002,"https://m.media-amazon.com/images/M/MV5BYjllMDM4OTAtNWE3Ni00MjVjLTkwY2EtYjFjNmI0YTY4OTFhXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
105254,Sebastián Silva,98,2014,"https://m.media-amazon.com/images/M/MV5BNWZmODQ4MzQtYjU3Ni00MjlhLTkxODYtYTU4YzMyNmRiOTA4XkEyXkFqcGdeQXVyMDM0NzcxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
105325,Jacob Vaughan,85,2013,"https://m.media-amazon.com/images/M/MV5BMTQzNTA5MTEwN15BMl5BanBnXkFtZTcwMDk1ODU5OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
105351,Brad Furman,88,2013,"https://m.media-amazon.com/images/M/MV5BNzVlOGZmNDAtY2MxZi00NzE1LWI2NTYtZTU2Yjk3ODk0ZmQxXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UX182_CR0,0,182,268_AL_.jpg"
105355,Abdellatif Kechiche,3,2013,"https://m.media-amazon.com/images/M/MV5BMTQ5NTg5ODk4OV5BMl5BanBnXkFtZTgwODc4MTMzMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
105468,Cody Cameron,95,2013,"https://m.media-amazon.com/images/M/MV5BMTYzNDM0MDI1NF5BMl5BanBnXkFtZTcwNzQ5NzYxOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
105504,Paul Greengrass,134,2013,"https://m.media-amazon.com/images/M/MV5BODhiZWRhMjctNDUyMS00NmUwLTgwYmItMjJhOWNkZWQ3ZTQxXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX182_CR0,0,182,268_AL_.jpg"
105540,Paul Sabella,73,1998,"https://m.media-amazon.com/images/M/MV5BOTQ4OTE1NDYwM15BMl5BanBnXkFtZTgwMzI0NTAwNzE@._V1_UX182_CR0,0,182,268_AL_.jpg"
105585,Robert Rodriguez,107,2013,"https://m.media-amazon.com/images/M/MV5BMjA2MzUxMTM3M15BMl5BanBnXkFtZTgwMzA2NzkxMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
105593,Jon S. Baird,97,2013,"https://m.media-amazon.com/images/M/MV5BMjE2NTgyMzM0NV5BMl5BanBnXkFtZTgwNzkwNDE1MzE@._V1_UX182_CR0,0,182,268_AL_.jpg"
105653,Mikael Håfström,115,2013,"https://m.media-amazon.com/images/M/MV5BMzllMmUxN2UtNmM3YS00NGU1LThhYjUtYmY3YTc0OTVlMzJiXkEyXkFqcGdeQXVyMjMwNDgzNjc@._V1_UX182_CR0,0,182,268_AL_.jpg"
105720,Louis Malle,2,1967,"https://m.media-amazon.com/images/M/MV5BMzE4ZDM2MmEtNzJjNy00NDhkLTgxMGMtMDg4MjdjMjE0MDkwXkEyXkFqcGdeQXVyNzgzODI1OTE@._V1_UY268_CR9,0,182,268_AL_.jpg"
105731,Kimberly Peirce,100,2013,"https://m.media-amazon.com/images/M/MV5BODg2MDU2MjYxNl5BMl5BanBnXkFtZTcwMDQ5MzU0OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
105746,Brian Spitz,84,2013,"https://m.media-amazon.com/images/M/MV5BMTQ3Nzc3MTE3MV5BMl5BanBnXkFtZTgwNTQ2MDgyMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
105755,Ridley Scott,117,2013,"https://m.media-amazon.com/images/M/MV5BMTc3ODk0MTY0N15BMl5BanBnXkFtZTgwOTU2MTEzMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
105801,Randy Moore,90,2014,"https://m.media-amazon.com/images/M/MV5BNTIxNjcxOTgxM15BMl5BanBnXkFtZTgwMjYzODEzMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
105835,Richard Ayoade,93,2014,"https://m.media-amazon.com/images/M/MV5BMTExMzY5MjAwODZeQTJeQWpwZ15BbWU4MDg0NTcxNDAx._V1_UY268_CR3,0,182,268_AL_.jpg"
105844,Steve McQueen,134,2014,"https://m.media-amazon.com/images/M/MV5BMjExMTEzODkyN15BMl5BanBnXkFtZTcwNTU4NTc4OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
105954,J.C. Chandor,106,2013,"https://m.media-amazon.com/images/M/MV5BMjI0MzIyMjU1N15BMl5BanBnXkFtZTgwOTk1MjQxMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
106002,Gavin Hood,114,2013,"https://m.media-amazon.com/images/M/MV5BMjAzMzI5OTgzMl5BMl5BanBnXkFtZTgwMTU5MTAwMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
106062,Jeff Tremaine,92,2013,"https://m.media-amazon.com/images/M/MV5BMTg4NjIwMTI5OV5BMl5BanBnXkFtZTgwNjU1MTMyMDE@._V1_UY268_CR0,0,182,268_AL_.jpg"
106072,Alan Taylor,112,2013,"https://m.media-amazon.com/images/M/MV5BMTQyNzAwOTUxOF5BMl5BanBnXkFtZTcwMTE0OTc5OQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
106100,Jean-Marc Vallée,117,2014,"https://m.media-amazon.com/images/M/MV5BMTYwMTA4MzgyNF5BMl5BanBnXkFtZTgwMjEyMjE0MDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
106144,Clio Barnard,91,2013,"https://m.media-amazon.com/images/M/MV5BODQyMzUxODEwMF5BMl5BanBnXkFtZTgwOTc5NzE2MDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
106330,Jon Turteltaub,105,2014,"https://m.media-amazon.com/images/M/MV5BMTQ2ODg2MTIyNF5BMl5BanBnXkFtZTgwMzU2NjgwMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
106438,Stephen Frears,98,2013,"https://m.media-amazon.com/images/M/MV5BMjA5ODgyNzcxMV5BMl5BanBnXkFtZTgwMzkzOTYzMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
106441,Brian Percival,131,2014,"https://m.media-amazon.com/images/M/MV5BOTE3NzkyMjAyNF5BMl5BanBnXkFtZTgwMDc5MTE0MDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
106487,Francis Lawrence,146,2013,"https://m.media-amazon.com/images/M/MV5BMTAyMjQ3OTAxMzNeQTJeQWpwZ15BbWU4MDU0NzA1MzAx._V1_UX182_CR0,0,182,268_AL_.jpg"
106489,Peter Jackson,161,2013,"https://m.media-amazon.com/images/M/MV5BMzU0NDY0NDEzNV5BMl5BanBnXkFtZTgwOTIxNDU1MDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
106491,Carl Rinsch,128,2013,"https://m.media-amazon.com/images/M/MV5BMTc0MjE2NzE0OV5BMl5BanBnXkFtZTgwNTU5MjE1MDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
106540,Ken Scott,105,2014,"https://m.media-amazon.com/images/M/MV5BMjIxNjc2MzMzMl5BMl5BanBnXkFtZTgwMjA5NjM0MDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
106542,Fredrik Bond,103,2014,"https://m.media-amazon.com/images/M/MV5BMjA3MTcyNjk3NF5BMl5BanBnXkFtZTgwNjkzNzUzMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
106594,Alex Karpovsky,85,2012,"https://m.media-amazon.com/images/M/MV5BMjA1NTYxOTQ3M15BMl5BanBnXkFtZTcwNTgyODMxOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
106642,Nick Hurran,77,2013,"https://m.media-amazon.com/images/M/MV5BMjAyMTkzMDA5OV5BMl5BanBnXkFtZTgwMjUzNDMyMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
106648,Sion Sono,144,2011,"https://m.media-amazon.com/images/M/MV5BMjQ1ZTE1NGEtNzVlOS00ODY5LThlYzItZDYxZDY5NzgxOWZlXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UY268_CR4,0,182,268_AL_.jpg"
106696,Chris Buck,102,2013,"https://m.media-amazon.com/images/M/MV5BMTQ1MjQwMTE5OF5BMl5BanBnXkFtZTgwNjk3MTcyMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
106766,Ethan Coen,104,2014,"https://m.media-amazon.com/images/M/MV5BMjAxNjcyNDQxM15BMl5BanBnXkFtZTgwNzU2NDA0MDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
106782,Martin Scorsese,3,2014,"https://m.media-amazon.com/images/M/MV5BMjIxMjgxNTk0MF5BMl5BanBnXkFtZTgwNjIyOTg2MDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
106785,Gary Fleder,100,2013,"https://m.media-amazon.com/images/M/MV5BMTUwOTAzNzAwMl5BMl5BanBnXkFtZTgwOTc1NDIyMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
106839,Justin Chadwick,141,2014,"https://m.media-amazon.com/images/M/MV5BMTg1NTQ1NDczNV5BMl5BanBnXkFtZTcwNDQyMDU1OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
106873,Mahiro Maeda,96,2012,"https://m.media-amazon.com/images/M/MV5BZjNkNmFmNGYtNGRlNC00MmVjLTliYzYtMGQ3ODExMWU4OTQ4XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
106883,Phil Morrison,107,2013,"https://m.media-amazon.com/images/M/MV5BMjE2ODg4MDUzOF5BMl5BanBnXkFtZTgwMzk5MjkxMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
106889,Teller,80,2014,"https://m.media-amazon.com/images/M/MV5BMTc1MjgxNDU5OV5BMl5BanBnXkFtZTgwMTcwMzQ4MDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
106916,David O. Russell,138,2014,"https://m.media-amazon.com/images/M/MV5BMmM4YzJjZGMtNjQxMy00NjdlLWJjYTItZWZkYzdhOTdhNzFiXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX182_CR0,0,182,268_AL_.jpg"
106918,Ben Stiller,114,2013,"https://m.media-amazon.com/images/M/MV5BODYwNDYxNDk1Nl5BMl5BanBnXkFtZTgwOTAwMTk2MDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
106920,Spike Jonze,126,2014,"https://m.media-amazon.com/images/M/MV5BMjA1Nzk0OTM2OF5BMl5BanBnXkFtZTgwNjU2NjEwMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
106927,Noboru Iguchi,102,2009,"https://m.media-amazon.com/images/M/MV5BOTE5ODFlYTctNTliNC00NWJmLWEwMzAtYjBiOTg1ZjdhODY4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTk5MjI2NzQ@._V1_UY268_CR4,0,182,268_AL_.jpg"
107013,Moira Armstrong,58,1977,"https://m.media-amazon.com/images/M/MV5BM2FiYzU1NzUtNGI0NC00ZDM0LTk3MGQtYTQ0NzJjZmQ4MTE2XkEyXkFqcGdeQXVyMTQ1MTgwOA@@._V1_UY268_CR2,0,182,268_AL_.jpg"
107069,Peter Berg,121,2014,"https://m.media-amazon.com/images/M/MV5BMjA0NTgwOTk5Ml5BMl5BanBnXkFtZTcwMjE3NDc5OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
107141,John Lee Hancock,125,2013,"https://m.media-amazon.com/images/M/MV5BMTc0MTQ3NzE4Nl5BMl5BanBnXkFtZTcwMzA4NDM5OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
107159,Kazuo Ikehiro,83,1964,"https://m.media-amazon.com/images/M/MV5BMjAyMDI2MzkxOF5BMl5BanBnXkFtZTgwODkxODIyMTE@._V1_UY268_CR4,0,182,268_AL_.jpg"
107314,Spike Lee,104,2013,"https://m.media-amazon.com/images/M/MV5BMTk5NTEwMzI5OV5BMl5BanBnXkFtZTgwMDQ4ODUwMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
107338,Ed Herzog,95,2013,"https://m.media-amazon.com/images/M/MV5BNWEzNGNlNjMtY2VlMC00ZWFmLTljYjEtZTNjYjFhOWNiYjg0XkEyXkFqcGdeQXVyMzA3Njg4MzY@._V1_UY268_CR3,0,182,268_AL_.jpg"
107348,Adam McKay,119,2013,"https://m.media-amazon.com/images/M/MV5BMjE5ODk0NjQzNV5BMl5BanBnXkFtZTgwODk4MDA1MDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
107406,Bong Joon Ho,126,2013,"https://m.media-amazon.com/images/M/MV5BMTQ3NzA1MTY3MV5BMl5BanBnXkFtZTgwNzE2Mzg5MTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
